2023-12-25 10:23:06.208471	https://www.encodeproject.org/report/?type=Experiment&assay_slims=DNA+binding&assay_title=TF+ChIP-seq&target.investigated_as=transcription+factor&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&status=released&files.file_type=bed+narrowPeak&audit.ERROR.category%21=extremely+low+read+depth&audit.ERROR.category%21=missing+control+alignments&audit.ERROR.category%21=control+extremely+low+read+depth&audit.ERROR.category%21=not+compliant+biosample+characterization&audit.ERROR.category%21=extremely+low+read+length&limit=all
ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR980ZWE/	ENCSR980ZWE	ChIP-seq	TF ChIP-seq	cell line	/targets/NR3C1-human/	NR3C1	NR3C1	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens NR3C1	K562	GEO:GSE231294	ChIP-Seq on K562	Richard Myers, HAIB	ENCODE	released	/files/ENCFF496HXE/,/files/ENCFF953LXG/,/files/ENCFF007VJO/,/files/ENCFF801NQQ/,/files/ENCFF925KHE/,/files/ENCFF742MRE/,/files/ENCFF490CMZ/,/files/ENCFF377RVT/,/files/ENCFF785YDU/,/files/ENCFF905PLL/,/files/ENCFF239XXN/,/files/ENCFF781MMQ/,/files/ENCFF686HYB/,/files/ENCFF743VPX/,/files/ENCFF749FRI/,/files/ENCFF578ZQW/,/files/ENCFF610KCT/,/files/ENCFF201BGD/,/files/ENCFF669KML/,/files/ENCFF487NCP/,/files/ENCFF351WVS/,/files/ENCFF904JYR/,/files/ENCFF877YZJ/,/files/ENCFF451RWS/		ENCBS569UMX,ENCBS582DDR	1,2	1	ENCAB697XQW	Homo sapiens	adult	53 years										/organisms/human/		/replicates/d52f3774-4987-478d-a7fe-9fcdcb252e95/,/replicates/6fea3976-871f-4185-983c-a4f0a767a4fc/				
/experiments/ENCSR070VXO/	ENCSR070VXO	ChIP-seq	TF ChIP-seq	cell line	/targets/NR3C1-human/	NR3C1	NR3C1	Homo sapiens A549 treated with 100 nM dexamethasone (agonist) for 25 minutes	A549	GEO:GSE174960,FactorBook:ENCSR070VXO	GR ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 25 mins.	Tim Reddy, Duke	GGR	released	/files/ENCFF530YLA/,/files/ENCFF296EUC/,/files/ENCFF916MUM/,/files/ENCFF414MEE/,/files/ENCFF883JID/,/files/ENCFF337KOK/,/files/ENCFF196LOQ/,/files/ENCFF125TMJ/,/files/ENCFF692DBL/,/files/ENCFF639EMX/,/files/ENCFF313BSE/,/files/ENCFF540DDM/,/files/ENCFF441PAC/,/files/ENCFF803EBE/,/files/ENCFF087KBE/,/files/ENCFF081LRD/,/files/ENCFF998KAH/,/files/ENCFF785AMC/,/files/ENCFF240XJI/,/files/ENCFF325MFH/,/files/ENCFF155ZFL/,/files/ENCFF141AEE/,/files/ENCFF097LHU/,/files/ENCFF905GVP/,/files/ENCFF628XDA/,/files/ENCFF251TXF/,/files/ENCFF035FSF/,/files/ENCFF548VSF/,/files/ENCFF192RCN/,/files/ENCFF907XPY/,/files/ENCFF492FFR/,/files/ENCFF633WZL/,/files/ENCFF584NRA/,/files/ENCFF856KRT/,/files/ENCFF545OWQ/,/files/ENCFF134WMN/,/files/ENCFF220MRL/,/files/ENCFF536FKB/,/files/ENCFF827DBA/,/files/ENCFF660GAV/,/files/ENCFF562NCP/,/files/ENCFF464CKI/,/files/ENCFF486SBG/,/files/ENCFF383LAK/,/files/ENCFF976QGZ/,/files/ENCFF326UUU/,/files/ENCFF270KNW/,/files/ENCFF993FWA/,/files/ENCFF767TWE/,/files/ENCFF763ZJX/		ENCBS983ZXV,ENCBS681NJX,ENCBS620RNZ	1,2,3	1	ENCAB725CEF	Homo sapiens	adult	58 years	dexamethasone	CHEBI:41879	100.0	nM	25.0	minute						/replicates/7b83563d-89cc-4421-b582-5baf4f4a437e/,/replicates/4b4e85a5-c564-46f4-aa88-1090dcf33f72/,/replicates/d3f1a734-9b3d-4a2d-893d-0a4734dc51cc/				
/experiments/ENCSR089NBS/	ENCSR089NBS	ChIP-seq	TF ChIP-seq	tissue	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens heart right ventricle tissue male adult (73 years)	heart right ventricle	GEO:GSE187294	CTCF TF ChIP-seq on heart right ventricle tissue male adult (73 years).	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF020MGY/,/files/ENCFF940ZZX/,/files/ENCFF533XQF/,/files/ENCFF518VBO/,/files/ENCFF727FYJ/,/files/ENCFF387XGA/,/files/ENCFF652KKJ/,/files/ENCFF556SVV/,/files/ENCFF688KIH/,/files/ENCFF127RDN/,/files/ENCFF982AIV/,/files/ENCFF834STJ/,/files/ENCFF847PTS/,/files/ENCFF204QCJ/,/files/ENCFF979TCT/	/reference-epigenomes/ENCSR941QAY/	ENCBS237SHK	1	2,1	ENCAB719MQZ	Homo sapiens	adult	73 years												/replicates/a25cdf2b-1239-4ac6-b54d-6333844a707e/,/replicates/ee4dc51c-bf23-40f4-a74c-91c1caddf450/				
/experiments/ENCSR415NNQ/	ENCSR415NNQ	ChIP-seq	TF ChIP-seq	cell line	/targets/THAP12-human/	THAP12	THAP12	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens THAP12	K562	GEO:GSE187507	eGFP-THAP12 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF207YHP/,/files/ENCFF053UAR/,/files/ENCFF476KUM/,/files/ENCFF570TJZ/,/files/ENCFF157EAB/,/files/ENCFF158DGE/,/files/ENCFF494PCP/,/files/ENCFF907PQV/,/files/ENCFF529SSG/,/files/ENCFF376WFQ/,/files/ENCFF786QXI/,/files/ENCFF364PZH/,/files/ENCFF068PAF/,/files/ENCFF788EHZ/,/files/ENCFF730LUD/,/files/ENCFF641IJV/,/files/ENCFF951DQX/,/files/ENCFF865XFD/,/files/ENCFF041AXW/,/files/ENCFF972PVP/,/files/ENCFF029XDE/,/files/ENCFF453OQF/,/files/ENCFF118NEY/,/files/ENCFF206LMB/,/files/ENCFF282LPU/,/files/ENCFF981ZRW/		ENCBS972UYE,ENCBS982PFW	2,1	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/29665b05-a50d-4b9b-ba8b-57982f024242/,/replicates/a020dc78-4a01-4ccc-bdc0-32c38edd6eb8/				
/experiments/ENCSR110UPH/	ENCSR110UPH	ChIP-seq	TF ChIP-seq	cell line	/targets/JUN-human/	JUN	JUN	Homo sapiens A549 treated with 100 nM dexamethasone (agonist) for 5 minutes	A549	GEO:GSE174988,FactorBook:ENCSR110UPH	cJun ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 5 mins.	Tim Reddy, Duke	GGR	released	/files/ENCFF005SGG/,/files/ENCFF895RDB/,/files/ENCFF091UGX/,/files/ENCFF007YBY/,/files/ENCFF926YTL/,/files/ENCFF307WGO/,/files/ENCFF441MPN/,/files/ENCFF475KQG/,/files/ENCFF498THQ/,/files/ENCFF636ZYG/,/files/ENCFF621HBZ/,/files/ENCFF670UKC/,/files/ENCFF046PQX/,/files/ENCFF584WHZ/,/files/ENCFF831VLF/,/files/ENCFF094NTV/,/files/ENCFF757SXX/,/files/ENCFF506LYK/,/files/ENCFF934VZZ/,/files/ENCFF116LSG/,/files/ENCFF282FLC/,/files/ENCFF892KXX/,/files/ENCFF736UBJ/,/files/ENCFF137MIR/,/files/ENCFF179ZBS/,/files/ENCFF342WHE/,/files/ENCFF811BLA/,/files/ENCFF298GAQ/,/files/ENCFF871ILV/,/files/ENCFF843HDG/,/files/ENCFF388LHG/,/files/ENCFF573KAY/,/files/ENCFF168KPL/,/files/ENCFF841UDI/,/files/ENCFF791UHG/,/files/ENCFF458BXY/,/files/ENCFF499AMF/,/files/ENCFF787MSD/,/files/ENCFF618CNL/,/files/ENCFF479VJL/,/files/ENCFF247CID/,/files/ENCFF143XEB/,/files/ENCFF922XJF/,/files/ENCFF959ECS/,/files/ENCFF600AOR/,/files/ENCFF443TAB/,/files/ENCFF040NXN/,/files/ENCFF105KNX/,/files/ENCFF118VEG/,/files/ENCFF003TJB/		ENCBS477GCU,ENCBS221ZIM,ENCBS242SAZ	1,2,3	1	ENCAB085XKX	Homo sapiens	adult	58 years	dexamethasone	CHEBI:41879	100.0	nM	5.0	minute						/replicates/da6e69c6-069c-4a4d-9f5e-0cb21919ba04/,/replicates/0382e25c-7d3a-407e-84e0-7f76a76ab92e/,/replicates/d2acf5af-c11e-43f7-8d43-7a99c0f1790c/				
/experiments/ENCSR727IJD/	ENCSR727IJD	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF562-human/	ZNF562	ZNF562	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF562	HepG2	GEO:GSE231188	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF518ACR/,/files/ENCFF817WWI/,/files/ENCFF372OUL/,/files/ENCFF481WAE/,/files/ENCFF310KTS/,/files/ENCFF710FGU/,/files/ENCFF542UBN/,/files/ENCFF482RDL/,/files/ENCFF063DPB/,/files/ENCFF985ZSM/,/files/ENCFF261HVK/,/files/ENCFF067DXX/,/files/ENCFF943VKL/,/files/ENCFF486FFK/,/files/ENCFF391XMO/,/files/ENCFF154JBE/,/files/ENCFF459AZJ/,/files/ENCFF333UCJ/,/files/ENCFF852YNR/,/files/ENCFF675EMO/,/files/ENCFF149IGN/,/files/ENCFF474HKG/,/files/ENCFF667UKA/,/files/ENCFF196XFE/		ENCBS866BOM,ENCBS538BTO	1,2	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/cd3a1a74-39c2-4e8f-9584-f3b4edf224f2/,/replicates/9ac78a78-981a-4bea-ab06-2ebfb8e21487/				
/experiments/ENCSR126YJQ/	ENCSR126YJQ	ChIP-seq	TF ChIP-seq	cell line	/targets/HMG20A-human/	HMG20A	HMG20A	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens HMG20A	K562	GEO:GSE170398	eGFP-HMG20A ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF995BXG/,/files/ENCFF133TUV/,/files/ENCFF321TPT/,/files/ENCFF248VUH/,/files/ENCFF673REV/,/files/ENCFF462HFD/,/files/ENCFF693GFG/,/files/ENCFF398LLT/,/files/ENCFF156CMT/,/files/ENCFF093OQL/,/files/ENCFF882PJT/,/files/ENCFF824UYX/,/files/ENCFF485HZP/,/files/ENCFF840BHF/,/files/ENCFF693JWE/,/files/ENCFF941MZM/,/files/ENCFF239OYN/,/files/ENCFF145HIL/,/files/ENCFF260TCW/,/files/ENCFF089NMA/,/files/ENCFF118ATD/,/files/ENCFF641CZY/,/files/ENCFF146JOG/,/files/ENCFF817NXE/,/files/ENCFF542OBK/,/files/ENCFF056NCT/,/files/ENCFF530ZXJ/,/files/ENCFF698IRV/		ENCBS624NER,ENCBS942GSO	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/2b1fa002-0510-45dc-9147-d13703e01d56/,/replicates/76333c4b-ca68-45fa-a40b-27564fb5b694/				
/experiments/ENCSR998OMC/	ENCSR998OMC	ChIP-seq	TF ChIP-seq	cell line	/targets/TFCP2-human/	TFCP2	TFCP2	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens TFCP2	K562	GEO:GSE170871	eGFP-TFCP2 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF797AKQ/,/files/ENCFF810WZH/,/files/ENCFF202QWH/,/files/ENCFF436KKW/,/files/ENCFF965WGH/,/files/ENCFF836ZWG/,/files/ENCFF910JJV/,/files/ENCFF036SCX/,/files/ENCFF463FTD/,/files/ENCFF599TIX/,/files/ENCFF508QIX/,/files/ENCFF610IQK/,/files/ENCFF954KKP/,/files/ENCFF495VPN/,/files/ENCFF762UAS/,/files/ENCFF990KOP/,/files/ENCFF682XOQ/,/files/ENCFF419VEM/,/files/ENCFF691UHA/,/files/ENCFF636QDP/,/files/ENCFF334NBU/,/files/ENCFF631KTG/,/files/ENCFF652MHG/,/files/ENCFF022SLQ/,/files/ENCFF392MAR/,/files/ENCFF327DHO/,/files/ENCFF418GMJ/,/files/ENCFF859ZKD/,/files/ENCFF975CXP/,/files/ENCFF984WXL/		ENCBS421QQY,ENCBS392QKT	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/9d18b5eb-84cc-4b1a-b032-0156c50bc930/,/replicates/eb008697-ecdd-40e6-bacd-ed24bcee794a/				
/experiments/ENCSR572DUR/	ENCSR572DUR	ChIP-seq	TF ChIP-seq	cell line	/targets/FOS-human/	FOS	FOS	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens FOS, (insertion) using TALEN inserting M. musculus Neurog2	WTC11	GEO:GSE230955	eGFP-FOS ChIP-seq on human WTC11	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF717APQ/,/files/ENCFF449NHZ/,/files/ENCFF465DFN/,/files/ENCFF689NIA/,/files/ENCFF592LQL/,/files/ENCFF576XPF/,/files/ENCFF849RNS/,/files/ENCFF957TZQ/,/files/ENCFF065XVN/,/files/ENCFF004LPF/,/files/ENCFF823AFF/,/files/ENCFF667WKV/,/files/ENCFF166YHL/,/files/ENCFF468VMB/,/files/ENCFF791GEF/,/files/ENCFF073CMH/,/files/ENCFF554NGR/,/files/ENCFF358ASE/,/files/ENCFF789OPZ/,/files/ENCFF249EYJ/,/files/ENCFF574QJR/,/files/ENCFF294FXT/,/files/ENCFF636XEO/,/files/ENCFF995PWI/,/files/ENCFF924VDG/,/files/ENCFF797YHL/		ENCBS749MYI,ENCBS264HOU	1,2	1	ENCAB728YTO	Homo sapiens	adult	30 years										/organisms/human/	/organisms/mouse/	/replicates/a7f91ff1-a911-470c-b3a5-b49de4cac241/,/replicates/da0de2c7-1af7-416a-904b-788425eba8ff/				
/experiments/ENCSR044UJJ/	ENCSR044UJJ	ChIP-seq	TF ChIP-seq	cell line	/targets/ATF4-human/	ATF4	ATF4	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ATF4	K562	GEO:GSE230971	eGFP-ATF4 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF605EGK/,/files/ENCFF130HOG/,/files/ENCFF330FSE/,/files/ENCFF332RKG/,/files/ENCFF987PZY/,/files/ENCFF150KOL/,/files/ENCFF125YMJ/,/files/ENCFF250MUC/,/files/ENCFF036IAE/,/files/ENCFF244ITM/,/files/ENCFF211RPU/,/files/ENCFF863MWE/,/files/ENCFF408CLF/,/files/ENCFF743YVY/,/files/ENCFF774BEC/,/files/ENCFF271OYM/,/files/ENCFF030XBX/,/files/ENCFF014DCU/,/files/ENCFF467EGX/,/files/ENCFF291XES/,/files/ENCFF639COT/,/files/ENCFF768ZDS/,/files/ENCFF306ASX/,/files/ENCFF248TTI/,/files/ENCFF857TOC/,/files/ENCFF429QTL/		ENCBS218ZAY,ENCBS631TUZ	2,1	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/c0f20613-dddb-4c5f-a5e1-88e8d0d6bfcf/,/replicates/e04c475e-4796-4596-b533-705b75056051/				
/experiments/ENCSR231ZVN/	ENCSR231ZVN	ChIP-seq	TF ChIP-seq	cell line	/targets/FOXA3-human/	FOXA3	FOXA3	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens FOXA3	K562	GEO:GSE169922	eGFP-FOXA3 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF215TEG/,/files/ENCFF633JSH/,/files/ENCFF660CKR/,/files/ENCFF338FMN/,/files/ENCFF428UTN/,/files/ENCFF933CVV/,/files/ENCFF226AMU/,/files/ENCFF781VSC/,/files/ENCFF377MBE/,/files/ENCFF588ZQP/,/files/ENCFF907QGK/,/files/ENCFF467JWQ/,/files/ENCFF970PRP/,/files/ENCFF477SPR/,/files/ENCFF723DUU/,/files/ENCFF760OUF/,/files/ENCFF094SFJ/,/files/ENCFF760YFT/,/files/ENCFF048KFE/,/files/ENCFF406TZR/,/files/ENCFF932KAZ/,/files/ENCFF603XQC/,/files/ENCFF528WEZ/,/files/ENCFF671DPH/,/files/ENCFF666PCT/,/files/ENCFF504WWL/		ENCBS817AYJ,ENCBS269GMZ	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/f93e8cfd-9a1b-403f-955f-abb54c90373c/,/replicates/8f39402a-b700-4f90-ab2b-9735517fda9e/				
/experiments/ENCSR788VKG/	ENCSR788VKG	ChIP-seq	TF ChIP-seq	cell line	/targets/EP300-human/	EP300	EP300	Homo sapiens A549 treated with 100 nM dexamethasone (agonist) for 15 minutes	A549	GEO:GSE175158,FactorBook:ENCSR788VKG	EP300 ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 15 mins.	Tim Reddy, Duke	GGR	released	/files/ENCFF503WXH/,/files/ENCFF746MSJ/,/files/ENCFF994PND/,/files/ENCFF529XYI/,/files/ENCFF641KLH/,/files/ENCFF615XOK/,/files/ENCFF833JTY/,/files/ENCFF579MAS/,/files/ENCFF859MVS/,/files/ENCFF488WTZ/,/files/ENCFF136DNG/,/files/ENCFF504FOG/,/files/ENCFF473YCA/,/files/ENCFF361DMA/,/files/ENCFF311MTV/,/files/ENCFF627JEF/,/files/ENCFF823POZ/,/files/ENCFF441ZNB/,/files/ENCFF776BOP/,/files/ENCFF524PFN/,/files/ENCFF706DQV/,/files/ENCFF536MYJ/,/files/ENCFF415FOM/,/files/ENCFF042WMK/,/files/ENCFF454IXR/,/files/ENCFF598CTU/,/files/ENCFF413VKG/,/files/ENCFF608QVJ/,/files/ENCFF478UAM/,/files/ENCFF465LAK/,/files/ENCFF132FRU/,/files/ENCFF748AIM/,/files/ENCFF010IFC/,/files/ENCFF312HBM/,/files/ENCFF192DWW/,/files/ENCFF844MLF/,/files/ENCFF130CVS/,/files/ENCFF053EYJ/,/files/ENCFF635XWH/,/files/ENCFF135NSK/,/files/ENCFF386SVR/,/files/ENCFF554YLW/,/files/ENCFF732JWC/,/files/ENCFF605EHF/,/files/ENCFF613SXI/,/files/ENCFF464PVC/,/files/ENCFF458QKM/,/files/ENCFF592IVP/,/files/ENCFF738XGO/,/files/ENCFF115PRR/		ENCBS889KBF,ENCBS165TOL,ENCBS292ELQ	2,1,3	1	ENCAB741LTD	Homo sapiens	adult	58 years	dexamethasone	CHEBI:41879	100.0	nM	15.0	minute						/replicates/d3d5af5f-81d7-4c99-a169-6720f7b5b223/,/replicates/fc6ac8b2-8ee9-4f57-bc5e-dc9466a1f87d/,/replicates/a44fc73c-f8b5-4ff5-8828-71d9eff73d1a/				
/experiments/ENCSR355HLV/	ENCSR355HLV	ChIP-seq	TF ChIP-seq	cell line	/targets/NR3C1-human/	NR3C1	NR3C1	Homo sapiens A549	A549	GEO:GSE175203,FactorBook:ENCSR355HLV	GR ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 0 mins.	Tim Reddy, Duke	GGR	released	/files/ENCFF145PXL/,/files/ENCFF668EHX/,/files/ENCFF950HBZ/,/files/ENCFF635QIQ/,/files/ENCFF496BTD/,/files/ENCFF681JBZ/,/files/ENCFF991FJA/,/files/ENCFF202CET/,/files/ENCFF388PEG/,/files/ENCFF889UUG/,/files/ENCFF216RTR/,/files/ENCFF944JOD/,/files/ENCFF176PLL/,/files/ENCFF719ZMP/,/files/ENCFF295HDP/,/files/ENCFF565DBH/,/files/ENCFF667GFT/,/files/ENCFF980SJG/,/files/ENCFF579MBO/,/files/ENCFF094LQP/,/files/ENCFF245YQE/,/files/ENCFF562UOF/,/files/ENCFF539OUU/,/files/ENCFF250XNZ/,/files/ENCFF221MYN/,/files/ENCFF305YKO/,/files/ENCFF500QLQ/,/files/ENCFF505ZOJ/,/files/ENCFF684IEE/,/files/ENCFF743WFI/,/files/ENCFF849YAN/,/files/ENCFF834EYM/,/files/ENCFF217TGX/,/files/ENCFF331JNU/,/files/ENCFF566OCE/,/files/ENCFF131JLR/,/files/ENCFF448SNE/,/files/ENCFF563MQL/,/files/ENCFF682MMO/,/files/ENCFF522BCF/,/files/ENCFF731QXR/,/files/ENCFF045GLG/,/files/ENCFF477BQE/,/files/ENCFF917KNB/,/files/ENCFF988SJQ/,/files/ENCFF687BTT/,/files/ENCFF769SUE/,/files/ENCFF856MSK/,/files/ENCFF124OYB/,/files/ENCFF933KFW/		ENCBS054AGF,ENCBS919WJV,ENCBS149KNM	3,1,2	1	ENCAB725CEF	Homo sapiens	adult	58 years												/replicates/fdcac1ac-0982-4758-a4a1-ac5074572fd6/,/replicates/f940a85d-9837-42df-89d3-6d62b3b0b93b/,/replicates/03d3f5ac-db0b-49f2-ac37-c0091d912821/				
/experiments/ENCSR377HQG/	ENCSR377HQG	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF140-human/	ZNF140	ZNF140	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF140	K562	GEO:GSE209065	eGFP-ZNF140 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF333WFR/,/files/ENCFF024QCC/,/files/ENCFF343IYH/,/files/ENCFF560QOS/,/files/ENCFF425EZB/,/files/ENCFF474PXM/,/files/ENCFF590KXE/,/files/ENCFF610NAB/,/files/ENCFF863ZXQ/,/files/ENCFF797KCR/,/files/ENCFF607UEL/,/files/ENCFF037MPU/,/files/ENCFF965TQV/,/files/ENCFF028RXI/,/files/ENCFF856CAV/,/files/ENCFF343KHF/,/files/ENCFF857APQ/,/files/ENCFF997XXU/,/files/ENCFF515QUS/,/files/ENCFF584FBP/,/files/ENCFF127ZFB/,/files/ENCFF884ERV/,/files/ENCFF554XYU/,/files/ENCFF831EZY/,/files/ENCFF207XCM/,/files/ENCFF848PPU/		ENCBS726FLJ,ENCBS903KYK	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/7a00bb9c-218b-4ec2-9db8-ebabc6bee705/,/replicates/d927d3b2-90bd-439c-ab04-73557908c5de/				
/experiments/ENCSR230ORT/	ENCSR230ORT	ChIP-seq	TF ChIP-seq	tissue	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens prostate gland tissue male adult (54 years)	prostate gland	GEO:GSE142934,FactorBook:ENCSR230ORT		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF206GKL/,/files/ENCFF221KPF/,/files/ENCFF149VFA/,/files/ENCFF662KNU/,/files/ENCFF718KJL/,/files/ENCFF563NCU/,/files/ENCFF900BDC/,/files/ENCFF400NQB/,/files/ENCFF552XML/,/files/ENCFF705KAD/,/files/ENCFF688AEC/,/files/ENCFF682EAI/,/files/ENCFF702MIS/,/files/ENCFF638JAN/,/files/ENCFF665JCY/,/files/ENCFF867GLF/,/files/ENCFF868XDY/,/files/ENCFF854XTB/,/files/ENCFF263NPD/,/files/ENCFF255HUO/,/files/ENCFF389QTS/,/files/ENCFF114JEO/,/files/ENCFF058OEI/,/files/ENCFF229VTZ/,/files/ENCFF780PGG/,/files/ENCFF926GPY/,/files/ENCFF185AHV/,/files/ENCFF283OHM/,/files/ENCFF557UIB/,/files/ENCFF089OUP/,/files/ENCFF564SPI/,/files/ENCFF028GMS/,/files/ENCFF771XOY/,/files/ENCFF975UMB/,/files/ENCFF172JKS/,/files/ENCFF783TSD/,/files/ENCFF950FCH/,/files/ENCFF390MJD/,/files/ENCFF481LVY/,/files/ENCFF492ZVP/,/files/ENCFF788ZYA/,/files/ENCFF648JJF/,/files/ENCFF025OLL/,/files/ENCFF396UUU/,/files/ENCFF742LRZ/,/files/ENCFF992ZBR/,/files/ENCFF464EQV/,/files/ENCFF233GDN/,/files/ENCFF362VON/,/files/ENCFF923ZCH/,/files/ENCFF024RGC/,/files/ENCFF641QWF/,/files/ENCFF550MQY/,/files/ENCFF044PFA/,/files/ENCFF675YNM/,/files/ENCFF346EIQ/,/files/ENCFF976WEL/,/files/ENCFF697UNS/,/files/ENCFF040LZA/,/files/ENCFF449UOD/,/files/ENCFF949NHR/,/files/ENCFF622FFX/,/files/ENCFF245WYU/,/files/ENCFF371CZS/,/files/ENCFF412WWE/,/files/ENCFF462RCQ/	/reference-epigenomes/ENCSR082SFX/	ENCBS633UTQ,ENCBS619YXY	1,2	1	ENCAB000AXX	Homo sapiens	adult	54 years												/replicates/6093665c-6cb7-4731-a271-ebedaf20b47e/,/replicates/84cc14a3-cf78-477e-9e87-e2d2e9f88e55/				
/experiments/ENCSR805YLE/	ENCSR805YLE	ChIP-seq	TF ChIP-seq	tissue	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens gastroesophageal sphincter tissue male adult (54 years)	gastroesophageal sphincter	GEO:GSE143098,FactorBook:ENCSR805YLE		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF389OGV/,/files/ENCFF005NBR/,/files/ENCFF229IQW/,/files/ENCFF231WOV/,/files/ENCFF308IFL/,/files/ENCFF277RGN/,/files/ENCFF335DOL/,/files/ENCFF756YOL/,/files/ENCFF676UPU/,/files/ENCFF999IMF/,/files/ENCFF019WPH/,/files/ENCFF762QQB/,/files/ENCFF455ZWO/,/files/ENCFF309DHB/,/files/ENCFF628ZQL/,/files/ENCFF925LQR/,/files/ENCFF435QJB/,/files/ENCFF815HRH/,/files/ENCFF865JJW/,/files/ENCFF641NME/,/files/ENCFF125SPS/,/files/ENCFF347ASU/,/files/ENCFF196NVY/,/files/ENCFF942VGQ/,/files/ENCFF498MRJ/,/files/ENCFF487MYN/,/files/ENCFF722BUI/	/reference-epigenomes/ENCSR248TNR/,/experiment-series/ENCSR103NHE/	ENCBS542QYP	1	2,1	ENCAB000AXX	Homo sapiens	adult	54 years												/replicates/6204d19f-92bf-486f-b8c2-f57bd7712abb/,/replicates/0763dd86-7628-446e-b979-952937ab0769/				
